County_FIPS,SVI_county,Covid_cases,CHW_need,priority_high_demand,priority_SVI_hotspot,priority_SVI_pop,priority_hotspot,percentage_scenario_high_demand_base_case_capacity_10,percentage_scenario_high_demand_base_case_capacity_20,percentage_scenario_high_demand_base_case_capacity_30,percentage_scenario_high_demand_base_case_capacity_40,percentage_scenario_high_demand_base_case_capacity_50,percentage_scenario_high_demand_base_case_capacity_60,percentage_scenario_high_demand_base_case_capacity_70,percentage_scenario_high_demand_base_case_capacity_80,percentage_scenario_SVI_high_demand_base_case_capacity_10,percentage_scenario_SVI_high_demand_base_case_capacity_20,percentage_scenario_SVI_high_demand_base_case_capacity_30,percentage_scenario_SVI_high_demand_base_case_capacity_40,percentage_scenario_SVI_high_demand_base_case_capacity_50,percentage_scenario_SVI_high_demand_base_case_capacity_60,percentage_scenario_SVI_high_demand_base_case_capacity_70,percentage_scenario_SVI_high_demand_base_case_capacity_80,percentage_scenario_SVI_hotspot_base_case_capacity_10,percentage_scenario_SVI_hotspot_base_case_capacity_20,percentage_scenario_SVI_hotspot_base_case_capacity_30,percentage_scenario_SVI_hotspot_base_case_capacity_40,percentage_scenario_SVI_hotspot_base_case_capacity_50,percentage_scenario_SVI_hotspot_base_case_capacity_60,percentage_scenario_SVI_hotspot_base_case_capacity_70,percentage_scenario_SVI_hotspot_base_case_capacity_80,percentage_scenario_SVI_pop_base_case_capacity_10,percentage_scenario_SVI_pop_base_case_capacity_20,percentage_scenario_SVI_pop_base_case_capacity_30,percentage_scenario_SVI_pop_base_case_capacity_40,percentage_scenario_SVI_pop_base_case_capacity_50,percentage_scenario_SVI_pop_base_case_capacity_60,percentage_scenario_SVI_pop_base_case_capacity_70,percentage_scenario_SVI_pop_base_case_capacity_80,percentage_scenario_hotspot_base_case_capacity_10,percentage_scenario_hotspot_base_case_capacity_20,percentage_scenario_hotspot_base_case_capacity_30,percentage_scenario_hotspot_base_case_capacity_40,percentage_scenario_hotspot_base_case_capacity_50,percentage_scenario_hotspot_base_case_capacity_60,percentage_scenario_hotspot_base_case_capacity_70,percentage_scenario_hotspot_base_case_capacity_80
8083,0.625,9,4,0.012012012,0.148211046,0.040178252,0.031765024,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,25,75,100,100,100,100,100,100,0,0,0,100,100,100,100,100,25,75,100,100,100,100,100,100
8085,0.8125,12,5,0.015015015,0.151206746,0.083435449,0.024928516,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,40,80,100,100,100,100,100,100,0,0,100,100,100,100,100,100,40,60,100,100,100,100,100,100
8093,0.03125,6,3,0.009009009,0.008279669,0.001131472,0.035490455,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,0,0,66.66666667,100,100,100,100,100,0,0,0,100,100,100,100,100,0,0,66.66666667,100,100,100,100,100
8099,0.953125,17,7,0.021021021,0.8503153,0.028436335,0.119502987,0,0,0,100,100,100,100,100,0,0,100,100,100,100,100,100,42.85714286,85.71428571,100,100,100,100,100,100,0,0,0,100,100,100,100,100,42.85714286,71.42857143,100,100,100,100,100,100
8101,0.875,51,23,0.069069069,0.187703798,0.359312241,0.028735161,0,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,21.73913043,56.52173913,100,100,100,100,100,100,0,0,100,100,100,100,100,100,21.73913043,47.82608696,95.65217391,100,100,100,100,100
8103,0.515625,2,1,0.003003003,0.1225058,0.008092733,0.031825213,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,0,100,100,100,100,100,100,100,0,0,0,100,100,100,100,100,0,100,100,100,100,100,100,100
8119,0.234375,20,8,0.024024024,0.119437648,0.013876208,0.068261933,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,0,75,100,100,100,100,100,100,0,0,0,100,100,100,100,100,0,87.5,100,100,100,100,100,100
8121,0.46875,1,0,0,0,0.005436077,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9005,0.25,22,8,0,0.030108894,0.031946876,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,87.5,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,87.5,100,100,100,100,100,100,100
9007,0.375,40,16,0.08,0.252686758,0.050396055,0.680920018,100,100,100,100,100,100,100,100,68.75,100,100,100,100,100,100,100,93.75,100,100,100,100,100,100,100,68.75,100,100,100,100,100,100,100,93.75,100,100,100,100,100,100,100
9011,0.5,60,24,0.16,0.320862657,0.137467515,0.57193782,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,95.83333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,95.83333333,100,100,100,100,100,100,100
9015,0.625,25,10,0.02,0.398516803,0.064166678,0.528620367,50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
10001,1,158,64,0,0.664933724,0.735750045,0,0,0,0,0,87.5,100,100,100,0,0,0,0,87.5,100,100,100,48.4375,78.125,90.625,100,100,100,100,100,0,0,32.8125,100,100,100,100,100,37.5,71.875,84.375,96.875,100,100,100,100
12019,0.134328358,828,341,0.026697854,0.056189719,0.013988607,0.24240582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.624633431,7.624633431,7.624633431,7.917888563,26.09970674,26.09970674,26.09970674,26.39296188,0,0,0,0,0,0,0,0,7.624633431,7.624633431,7.624633431,7.917888563,26.09970674,26.09970674,26.09970674,26.39296188
12033,0.253731343,2289,961,0.07670592,0.215530079,0.043424851,0.615423152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.705515088,2.705515088,2.705515088,0,0,0,0,0,0,0,0,0,0,0,2.705515088,2.705515088,2.705515088,2.809573361,4.994797086
12089,0.059701493,350,145,0.010888853,0.023983684,0.000744939,0.282424128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12101,0.492537313,1927,790,0.062913373,0.209669766,0.142571233,0.217066081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.392405063,1.392405063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12109,0.014925373,916,361,0.028311018,0,0,0.213353222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.29639889,13.29639889,13.29639889,13.29639889,13.29639889,13.29639889,0,0,0,0,0,0,0,0,0,0,13.29639889,13.29639889,13.29639889,13.29639889,13.29639889,13.29639889
12113,0.104477612,762,321,0.025084691,0.049323259,0.00821743,0.304144679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.607476636,9.345794393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.919003115,9.345794393
13015,0.289308176,296,132,0.085106383,0.092927429,0.122498353,0.25656051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.575757576,25.75757576,36.36363636,45.45454545,53.78787879,53.78787879,53.78787879,75,0,0,0,0,0,0,0,0,7.575757576,25.75757576,44.6969697,53.03030303,53.78787879,53.78787879,62.87878788,75
13039,0.20754717,166,68,0.043842682,0.067507593,0.044097436,0.25980195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.82352941,50,58.82352941,60.29411765,0,0,0,0,0,0,0,0,0,0,0,23.52941176,35.29411765,50,60.29411765,67.64705882
13045,0.459119497,371,156,0.100580271,0.155654921,0.218411588,0.270796918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.74358974,23.07692308,29.48717949,41.02564103,59.61538462,73.07692308,73.07692308,89.74358974,0,0,0,0,0,0,0,100,7.692307692,23.07692308,28.84615385,41.02564103,53.84615385,72.43589744,73.07692308,78.20512821
13047,0.037735849,46,19,0.012250161,0.002726802,0.009344447,0.057717311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.52631579,21.05263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.52631579
13057,0.031446541,451,189,0.121856867,0.006194892,0.030369652,0.157350254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.878306878,7.407407407,7.407407407,19.04761905,19.57671958,19.57671958,26.98412698,30.68783069,0,0,0,0,0,0,0,0,6.878306878,7.407407407,7.407407407,19.04761905,19.57671958,19.57671958,23.80952381,30.68783069
13073,0.044025157,456,202,0.130238556,0.015223592,0.025746731,0.276199464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.415841584,8.910891089,8.910891089,8.910891089,21.78217822,21.78217822,22.27722772,29.7029703,0,0,0,0,0,0,0,0,8.910891089,8.910891089,8.910891089,21.78217822,21.78217822,22.27722772,29.7029703,37.62376238
13077,0.081761006,213,81,0.052224371,0.011883882,0.046354596,0.116096388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.58024691,14.81481481,14.81481481,18.51851852,19.75308642,19.75308642,19.75308642,25.92592593,0,0,0,0,0,0,0,0,13.58024691,13.58024691,14.81481481,18.51851852,19.75308642,19.75308642,19.75308642,19.75308642
13085,0.025157233,36,15,0.00967118,0.003987662,0.001513311,0.126608273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13113,0.018867925,186,72,0.046421663,0.003075709,0.007694896,0.130204994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.944444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115,0.704402516,206,85,0.054803353,0.155922817,0.279917973,0.176805338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.82352941,34.11764706,47.05882353,48.23529412,57.64705882,64.70588235,0,0,0,0,0,0,0,100,0,0,0,18.82352941,34.11764706,47.05882353,48.23529412,57.64705882
13123,0.270440252,68,32,0.02063185,0.072926196,0.032366507,0.215386672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.125,56.25,56.25,56.25,56.25,56.25,56.25,0,0,0,0,0,0,0,0,0,56.25,56.25,56.25,56.25,56.25,56.25,56.25
13127,0.389937107,750,283,0.182462927,0.331351568,0.133891327,0.678736276,0,0,0,0,0,0,24.38162544,100,0,0,0,0,0,0,100,100,24.38162544,33.2155477,38.51590106,55.83038869,60.07067138,71.73144876,76.32508834,76.67844523,0,0,0,0,0,0,0,0,33.2155477,45.58303887,60.42402827,76.32508834,76.32508834,76.67844523,80.56537102,86.92579505
13143,0.245283019,38,16,0.010315925,0.034174468,0.028290691,0.111286089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,68.75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,50,68.75,75
13145,0.050314465,109,44,0.028368794,0.016618369,0.006001315,0.263816612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27272727,70.45454545
13147,0.396226415,57,23,0.014829142,0.089651711,0.040864772,0.180726464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.43478261,47.82608696,47.82608696,52.17391304,52.17391304,52.17391304,0,0,0,0,0,0,0,0,0,0,26.08695652,30.43478261,47.82608696,47.82608696,52.17391304,52.17391304
13153,0.27672956,351,142,0.091553836,0.065322488,0.171903996,0.188544455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.97183099,16.1971831,24.64788732,28.87323944,35.91549296,38.73239437,70.42253521,0,0,0,0,0,0,0,0,0,11.97183099,16.1971831,24.64788732,28.87323944,33.09859155,36.61971831,66.90140845
13157,0.144654088,141,57,0.036750484,0.031617655,0.038212831,0.174584442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.05263158,22.80701754,38.59649123,52.63157895,0,0,0,0,0,0,0,0,0,0,0,0,21.05263158,22.80701754,38.59649123,52.63157895
13169,0.157232704,58,20,0.012894907,0.027774744,0.017526694,0.141095698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25
13187,0.176100629,38,18,0.011605416,0.025015076,0.022212891,0.113461238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22222222,55.55555556,55.55555556,55.55555556,55.55555556,55.55555556,0,0,0,0,0,0,0,0,0,0,0,55.55555556,55.55555556,55.55555556,55.55555556,55.55555556
13207,0.188679245,71,25,0.016118633,0.044034435,0.02002872,0.18641244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,36,36,36,0,0,0,0,0,0,0,0,0,0,0,20,20,24,36,36
13211,0.088050314,30,11,0.007092199,0.013392779,0.005653466,0.121491637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.36363636,36.36363636,36.36363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.36363636,36.36363636
13227,0.100628931,24,10,0.006447453,0.008229511,0.011818448,0.065321744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13231,0.062893082,26,10,0.006447453,0.008770196,0.003724626,0.111381484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13233,0.496855346,123,52,0.033526757,0.156521381,0.084204892,0.251622979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38461538,28.84615385,28.84615385,44.23076923,55.76923077,73.07692308,88.46153846,0,0,0,0,0,0,0,0,0,15.38461538,28.84615385,28.84615385,42.30769231,55.76923077,57.69230769,73.07692308
13295,0.308176101,53,21,0.013539652,0.023709981,0.086388778,0.0614524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.523809524,9.523809524,14.28571429,14.28571429,28.57142857,33.33333333,52.38095238,0,0,0,0,0,0,0,0,0,9.523809524,9.523809524,9.523809524,14.28571429,14.28571429,19.04761905,33.33333333
13297,0.106918239,152,63,0.040618956,0.018843701,0.038727715,0.140773532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.523809524,9.523809524,23.80952381,23.80952381,23.80952381,31.74603175,33.33333333,0,0,0,0,0,0,0,0,0,7.936507937,9.523809524,17.46031746,23.80952381,23.80952381,31.74603175,33.33333333
13299,0.572327044,221,93,0.059961315,0.377000814,0.082947404,0.526143993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.70967742,38.70967742,39.78494624,52.68817204,80.64516129,86.02150538,0,0,0,0,0,0,0,0,0,38.70967742,38.70967742,38.70967742,39.78494624,80.64516129,86.02150538,89.24731183
13311,0.06918239,31,13,0.008381689,0.007839229,0.007283098,0.090507467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.76923077,30.76923077,30.76923077,30.76923077,30.76923077,30.76923077,0,0,0,0,0,0,0,0,0,0,0,30.76923077,30.76923077,30.76923077,30.76923077,30.76923077
16001,0.113636364,2184,927,1,0.105416682,0.262486417,0.843333454,18.12297735,36.24595469,54.36893204,72.49190939,90.61488673,100,100,100,0,0,0,16.07335491,34.19633225,52.3193096,70.44228695,88.56526429,0,3.12837109,7.1197411,7.1197411,10.03236246,17.47572816,30.52858684,35.16720604,0,0,0,12.18985976,30.31283711,48.43581446,66.5587918,84.68176915,2.373247033,7.1197411,9.600862999,12.94498382,24.37971953,33.54908306,35.16720604,46.70981661
16017,0.227272727,45,21,0.022653722,0.049879794,0.050014717,0.199519175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28571429,38.0952381,57.14285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28571429,38.0952381
16021,0.363636364,6,3,0.003236246,0.042164014,0.021460567,0.105410035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16023,0.25,-999,-999,0,0,0.003059432,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
16025,0.068181818,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
16039,0.727272727,41,19,0.020496224,0.233346998,0.099357076,0.291683747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.31578947,31.57894737,31.57894737,42.10526316,57.89473684,0,0,0,0,0,0,0,0,0,0,0,26.31578947,26.31578947,26.31578947,31.57894737,42.10526316
16045,0.772727273,42,18,0.019417476,0.36410043,0.068002963,0.428353447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.22222222,72.22222222,72.22222222,72.22222222,77.77777778,0,0,0,0,0,0,0,0,0,0,0,11.11111111,72.22222222,72.22222222,72.22222222,72.22222222
16055,0.204545455,450,183,0.197411003,0.108776064,0.162585303,0.483449174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.743169399,9.289617486,21.31147541,27.32240437,42.07650273,42.62295082,56.28415301,0,0,0,0,0,0,0,0,0,8.743169399,21.31147541,24.59016393,25.13661202,38.79781421,42.62295082,50.27322404
16069,0.545454545,15,6,0.006472492,0.036380441,0.113245418,0.060634068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66666667,33.33333333,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333
16085,0.045454545,12,5,0.005393743,0.009753714,0.002137973,0.195074271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17001,0.37254902,96,41,0.020197044,0.345220475,0.005380311,0.751867579,0,0,63.41463415,100,100,100,100,100,0,0,100,100,100,100,100,100,12.19512195,39.02439024,90.24390244,100,100,100,100,100,0,0,0,100,100,100,100,100,17.07317073,48.7804878,95.12195122,100,100,100,100,100
17007,0.637254902,44,18,0.008866995,0.32125226,0.007445677,0.409035728,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,77.77777778,94.44444444,100,100,100,100,100,100,0,0,0,100,100,100,100,100,77.77777778,94.44444444,100,100,100,100,100,100
17011,0.382352941,9,4,0.001970443,0.068785831,0.002750931,0.145969725,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,0,50,100,100,100,100,100,100,0,0,0,100,100,100,100,100,0,50,100,100,100,100,100,100
17013,0.254901961,1,1,0.000492611,0.07877521,0.000222256,0.25075213,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,0,0,100,100,100,100,100,100,0,0,0,100,100,100,100,100,0,0,100,100,100,100,100,100
17015,0.235294118,2,1,0.000492611,0.0242585,0.000702328,0.083652922,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,0,0,100,100,100,100,100,100,0,0,0,100,100,100,100,100,0,0,100,100,100,100,100,100
17021,0.343137255,10,4,0.001970443,0.062009518,0.002452421,0.146628611,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,0,25,75,100,100,100,100,100,0,0,0,100,100,100,100,100,0,25,75,100,100,100,100,100
17023,0.323529412,27,13,0.006403941,0.398736076,0.001074676,1,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,30.76923077,61.53846154,92.30769231,100,100,100,100,100,0,0,0,100,100,100,100,100,38.46153846,84.61538462,100,100,100,100,100,100
17027,0.245098039,10,4,0.001970443,0.039116735,0.001974058,0.129494403,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,25,50,100,100,100,100,100,100,0,0,0,100,100,100,100,100,25,50,100,100,100,100,100,100
17029,0.68627451,30,13,0.006403941,0.258894173,0.007740651,0.306092469,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,23.07692308,69.23076923,100,100,100,100,100,100,0,0,0,100,100,100,100,100,23.07692308,69.23076923,92.30769231,100,100,100,100,100
17035,0.225490196,19,8,0.003940887,0.249265299,0.000488098,0.896937945,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,0,37.5,100,100,100,100,100,100,0,0,0,100,100,100,100,100,0,100,100,100,100,100,100,100
17039,0.176470588,12,4,0.001970443,0.066061391,0.00057169,0.303741141,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,0,25,75,100,100,100,100,100,0,0,0,100,100,100,100,100,0,25,75,100,100,100,100,100
17045,0.480392157,10,5,0.002463054,0.205605623,0.001799201,0.34727004,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,40,60,100,100,100,100,100,100,0,0,0,100,100,100,100,100,40,60,100,100,100,100,100,100
17047,0.362745098,3,2,0.000985222,0.167388125,0.000468446,0.374413354,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,0,0,100,100,100,100,100,100,0,0,0,100,100,100,100,100,0,0,100,100,100,100,100,100
17049,0.294117647,20,9,0.004433498,0.116289815,0.002155865,0.320810693,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,0,44.44444444,88.88888889,100,100,100,100,100,0,0,0,100,100,100,100,100,11.11111111,44.44444444,88.88888889,100,100,100,100,100
17053,0.441176471,9,3,0.001477833,0.148309007,0.001247453,0.272761721,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,0,33.33333333,100,100,100,100,100,100,0,0,0,100,100,100,100,100,0,33.33333333,66.66666667,100,100,100,100,100
17055,0.81372549,24,9,0.004433498,0.281007417,0.006936202,0.28019998,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,0,77.77777778,100,100,100,100,100,100,0,0,0,100,100,100,100,100,0,66.66666667,100,100,100,100,100,100
17057,0.774509804,2,1,0.000492611,0.032830446,0.005969261,0.034393637,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,0,0,100,100,100,100,100,100,0,0,0,100,100,100,100,100,0,0,100,100,100,100,100,100
17061,0.274509804,3,2,0.000985222,0.06235855,0.000746674,0.184317423,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,0,0,100,100,100,100,100,100,0,0,0,100,100,100,100,100,0,0,100,100,100,100,100,100
17063,0.117647059,30,13,0.006403941,0.045460013,0.001254332,0.313528282,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,15.38461538,46.15384615,92.30769231,100,100,100,100,100,0,0,0,100,100,100,100,100,23.07692308,53.84615385,100,100,100,100,100,100
17065,0.205882353,2,1,0.000492611,0.037598315,0.000321921,0.148175872,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,0,0,100,100,100,100,100,100,0,0,0,100,100,100,100,100,0,0,100,100,100,100,100,100
17067,0.166666667,2,1,0.000492611,0.01381517,0.000612879,0.067256727,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,0,0,100,100,100,100,100,100,0,0,0,100,100,100,100,100,0,0,100,100,100,100,100,100
17073,0.303921569,32,14,0.006896552,0.129143998,0.003248955,0.344779109,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,7.142857143,42.85714286,71.42857143,100,100,100,100,100,0,0,0,100,100,100,100,100,7.142857143,50,71.42857143,100,100,100,100,100
17075,0.470588235,19,8,0.003940887,0.200647395,0.002859028,0.345955865,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,0,50,100,100,100,100,100,100,0,0,0,100,100,100,100,100,0,50,100,100,100,100,100,100
17079,0.352941176,1,0,0,0,0.00069381,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17081,0.970588235,10,4,0.001970443,0.152706715,0.008078821,0.127658974,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,25,50,100,100,100,100,100,100,0,0,0,100,100,100,100,100,25,50,100,100,100,100,100,100
17083,0.137254902,9,4,0.001970443,0.037349011,0.000615163,0.22079004,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,0,25,75,100,100,100,100,100,0,0,0,100,100,100,100,100,0,25,75,100,100,100,100,100
17091,0.862745098,131,61,0.030049261,0.711417688,0.020973619,0.669068211,0,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,37.70491803,62.29508197,93.44262295,100,100,100,100,100,0,0,100,100,100,100,100,100,37.70491803,62.29508197,90.16393443,100,100,100,100,100
17099,0.558823529,51,24,0.01182266,0.182384036,0.013486846,0.264813655,0,0,0,100,100,100,100,100,0,0,100,100,100,100,100,100,25,58.33333333,95.83333333,100,100,100,100,100,0,0,100,100,100,100,100,100,20.83333333,58.33333333,95.83333333,100,100,100,100,100
17105,0.666666667,10,3,0.001477833,0.082662823,0.005263737,0.100607354,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,0,66.66666667,100,100,100,100,100,100,0,0,0,100,100,100,100,100,0,66.66666667,100,100,100,100,100,100
17111,0.107843137,300,124,0.061083744,0.065228142,0.007233344,0.490761778,0,0,100,100,100,100,100,100,0,0,23.38709677,100,100,100,100,100,18.5483871,41.12903226,66.12903226,100,100,100,100,100,0,0,0,100,100,100,100,100,20.16129032,41.93548387,75.80645161,100,100,100,100,100
17115,0.794117647,22,10,0.004926108,0.111933533,0.018508733,0.114367756,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,10,40,80,100,100,100,100,100,0,0,100,100,100,100,100,100,10,30,80,100,100,100,100,100
17117,0.284313725,18,8,0.003940887,0.074690436,0.002802539,0.213154941,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,12.5,37.5,100,100,100,100,100,100,0,0,0,100,100,100,100,100,12.5,37.5,100,100,100,100,100,100
17119,0.421568627,298,132,0.065024631,0.314465932,0.024523812,0.605248269,0,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,25,53.03030303,87.87878788,100,100,100,100,100,0,0,100,100,100,100,100,100,30.3030303,55.3030303,92.42424242,100,100,100,100,100
17123,0.068627451,4,1,0.000492611,0.00873596,0.000128147,0.103285895,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,0,0,100,100,100,100,100,100,0,0,0,100,100,100,100,100,0,0,100,100,100,100,100,100
17125,0.401960784,3,1,0.000492611,0.043799727,0.001165687,0.088412966,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,0,0,100,100,100,100,100,100,0,0,0,100,100,100,100,100,0,0,100,100,100,100,100,100
17127,0.950980392,3,1,0.000492611,0.098941647,0.002961414,0.084418146,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,0,100,100,100,100,100,100,100,0,0,0,100,100,100,100,100,0,100,100,100,100,100,100,100
17129,0.049019608,9,4,0.001970443,0.02380342,8.36E-05,0.394001406,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,0,25,75,100,100,100,100,100,0,0,0,100,100,100,100,100,0,25,100,100,100,100,100,100
